date,open,high,low,close,volume,log_close,log_returns,RV_5,RV_10,RV_20,RV_30,is_tet_period,day_of_week,is_monday,is_friday,is_month_end,overnight,parkinson,gk,close_to_close
2010-07-30,7.13,7.13,6.77,7.04,1006510,1.951608170169951,0.0,,,,,0,4,0,1,1,0.0,0.0009681534670647831,0.0012798102048536192,0.0
2010-08-02,7.04,7.04,6.95,7.01,392660,1.9473377010464987,-0.004270469123452303,,,,,0,0,1,0,0,0.0,5.9708493192054685e-05,7.572873326461717e-05,1.823690653435963e-05
2010-08-03,7.1,7.1,7.01,7.02,250030,1.9487632180377197,0.0014255169912209542,,,,,0,1,0,0,0,0.00016274316668855892,5.869718988003747e-05,3.176969222844932e-05,2.032098692259621e-06
2010-08-04,7.02,7.02,6.86,6.95,67000,1.9387416595767009,-0.01002155846101882,,,,,0,2,0,0,0,0.0,0.0001917229254120325,0.00022698823650863604,0.00010043163398761905
2010-08-05,6.93,6.93,6.81,6.93,83100,1.9358598132018119,-0.0028818463748889744,0.00445543287188547,,,,0,3,0,0,0,8.305038528460446e-06,0.00011004888597643543,0.00015256015007665826,8.305038528460446e-06
2010-08-06,6.93,6.93,6.86,6.86,77410,1.925707441737794,-0.010152371464017929,0.004947392682586287,,,,0,4,0,1,0,0.0,3.7174877585212684e-05,1.1719713692262279e-05,0.0001030706463434062
2010-08-09,6.86,6.86,6.77,6.77,91000,1.9125010869241836,-0.013206354813610321,0.0060317760301857965,,,,0,0,1,0,0,0.0,6.290431972978499e-05,1.9831151173255087e-05,0.00017440780746296906
2010-08-10,6.61,6.77,6.61,6.76,64940,1.9110228900548727,-0.0014781968693109437,0.005087576069611162,,,,0,1,0,0,0,0.0005720436042077357,0.00020632111774068597,9.151512774538531e-05,2.18506598444053e-06
2010-08-11,6.76,6.76,6.72,6.76,49290,1.9110228900548727,0.0,0.005794448238582113,,,,0,2,0,0,0,0.0,1.270332141497551e-05,1.76105428450741e-05,0.0
2010-08-12,6.76,6.76,6.45,6.45,61370,1.864080130807681,-0.0469427592471916,0.01905794850325022,0.014322383708389223,,,0,3,0,0,0,0.0,0.0007947888657498553,0.0002505643207845236,0.0022036226457397886
2010-08-13,6.45,6.51,6.24,6.47,23350,1.8671761085128091,0.003095977705128039,0.02064350505194678,0.01456403339149188,,,0,4,0,1,0,0.0,0.0006471598422754441,0.0008934513785264554,9.58507795064959e-06
2010-08-16,6.47,6.63,6.47,6.6,32770,1.8870696490323797,0.019893540519570596,0.024908804354232584,0.01711454598916027,,,0,0,1,0,0,0.0,0.00021523609617310737,0.0001455034517515136,0.0003957529544037962
2010-08-17,6.6,6.6,6.56,6.58,48510,1.884034745337226,-0.003034903695153801,0.02486211639961977,0.016956132922030614,,,0,1,0,0,0,0.0,1.3328627106628538e-05,1.4919382135554795e-05,9.210640438859014e-06
2010-08-18,6.58,6.58,6.42,6.56,52520,1.8809906029559975,-0.0030441423812284096,0.024733835467292756,0.01693742806662477,,,0,2,0,0,0,0.0,0.00021856049232150325,0.0002994094643872708,9.266802837189963e-06
2010-08-19,6.56,6.56,6.51,6.52,24730,1.8748743759385615,-0.006116227017435971,0.010463275813173935,0.0169068937887969,,,0,3,0,0,0,0.0,2.1113858647294717e-05,1.4819433744366377e-05,3.7408232928815225e-05
2010-08-20,6.52,6.52,6.42,6.52,33000,1.8748743759385615,0.0,0.010485537257777735,0.016941202797032387,,,0,4,0,1,0,0.0,8.616348929180948e-05,0.00011944795933964957,0.0
2010-08-23,6.52,6.52,6.47,6.47,33000,1.8671761085128091,-0.007698267425752414,0.00299993361103643,0.016736053480245663,,,0,0,1,0,0,0.0,2.1374724957592986e-05,6.738573817214002e-06,5.926332135839962e-05
2010-08-24,6.47,6.47,6.15,6.15,193930,1.8164520818184267,-0.050724026694382474,0.021008224339278316,0.022117546535375388,,,0,1,0,0,0,0.0,0.000927987214062516,0.00029255629514754206,0.0025729268840924426
2010-08-25,6.15,6.15,5.88,5.88,119000,1.7715567619105355,-0.044895319907891196,0.023927155466221015,0.02442117983186942,,,0,2,0,0,1,0.0,0.0007269703340651312,0.00022918392020208997,0.002015589749631873
2010-08-26,5.88,6.06,5.6,5.7,104200,1.7404661748405046,-0.031090587070030873,0.022367899180291525,0.02247860033457919,0.01843748042166954,,0,3,0,0,1,0.0,0.0022477294038326105,0.0027426129638728255,0.000966624604359179
2010-08-27,5.88,5.99,5.79,5.99,50600,1.7900914121273581,0.04962523728685353,0.040741374991205316,0.029691941151586253,0.022764470390017336,,0,4,0,1,1,0.0009666246043591765,0.00041593686750818345,0.0004439059733309846,0.0024626641757765104
2010-08-30,6.24,6.28,6.24,6.28,37050,1.8373699804801074,0.04727856835274924,0.05018811459321127,0.03353474438960994,0.025917851425400793,,0,0,1,0,1,0.0016718915328826265,1.472613641379671e-05,4.642546627552376e-06,0.002235263025485593
