date,open,high,low,close,volume,log_close,log_returns,RV_5,RV_10,RV_20,RV_30,is_tet_period,day_of_week,is_monday,is_friday,is_month_end,overnight,parkinson,gk,close_to_close
2009-11-05,22.24,22.24,22.24,22.24,46500,3.1018924693823817,0.0,,,,,0,3,0,0,0,0.0,0.0,0.0,0.0
2009-11-06,23.32,23.32,22.65,23.32,1420500,3.1493113614822916,0.047418892099909904,,,,,0,4,0,1,0,0.0022485513279829204,0.00030650435184149775,0.00042490525461657527,0.0022485513279829204
2009-11-09,22.65,23.27,22.19,22.19,379190,3.0996417369445024,-0.049669624537789225,,,,,0,0,1,0,0,0.0008498105092331463,0.0008145666745018023,0.0009666019492223039,0.002467071601724937
2009-11-10,21.1,21.16,21.1,21.1,241150,3.0492730404820207,-0.050368696462481655,,,,,0,1,0,0,0,0.0025370055833296217,2.9081622849865587e-06,4.031568976898403e-06,0.0025370055833296217
2009-11-11,20.44,21.1,20.07,20.59,416210,3.0248055210396982,-0.024467519442322505,0.04081301416135662,,,,0,2,0,0,0,0.0010099223288380403,0.0009033759478291249,0.0012316930015894903,0.0005986595076604451
2009-11-12,19.77,20.44,19.56,19.56,282170,2.9734866646066713,-0.051318856433026916,0.042388981192852324,,,,0,3,0,0,0,0.0016516001599244728,0.0006984897900735674,0.0009242592724661978,0.002633625025593621
2009-11-13,18.58,20.07,18.58,20.07,664120,2.9992261628082466,0.025739498201575284,0.03314275981934821,,,,0,4,0,1,0,0.002642055730383792,0.0021462418150099763,0.0006766219882936367,0.0006625217676689175
2009-11-16,20.07,20.95,19.82,20.95,231890,3.0421386463681466,0.04291248355989996,0.04362330811723457,,,,0,0,1,0,0,0.0,0.0011088492175783723,0.0008258375965019149,0.0018414812452786724
2009-11-17,21.52,21.52,20.44,21.1,249410,3.0492730404820207,0.007134394113874176,0.03803678195370148,,,,0,1,0,0,0,0.0007206051102367638,0.0009561872650201058,0.001175492443746511,5.089957937208156e-05
2009-11-18,21.1,21.1,20.07,20.69,432410,3.029650491757452,-0.019622548724568922,0.037312455320275405,0.03786374654812111,,,0,2,0,0,0,0.0,0.0009033759478291249,0.0011036044948196668,0.00038504441844809163
2009-11-19,20.59,20.69,19.66,20.59,520320,3.0248055210396982,-0.004844970717753583,0.024681449242826628,0.03779196569207152,,,0,3,0,0,0,2.3473741255890064e-05,0.0009404822941848342,0.0013037853011615339,2.3473741255890064e-05
2009-11-20,20.59,20.59,19.66,19.92,279530,2.991724252156452,-0.03308126888324603,0.029086137602794812,0.033016465788873135,,,0,4,0,1,0,0.0,0.0007704833766005419,0.0006453676647785857,0.0010943703509256092
2009-11-23,19.92,20.07,19.2,19.82,327300,2.986691528901842,-0.0050327232546103495,0.015526105647382507,0.03087004044413431,,,0,0,1,0,0,0.0,0.0007083263157506719,0.0009721645965942491,2.5328303357495352e-05
2009-11-24,19.82,19.82,18.99,19.41,215780,2.9657883971809187,-0.020903131720923174,0.011950110839516338,0.02799876245001603,,,0,1,0,0,0,0.0,0.0006600485586614577,0.0007462337830438941,0.00043694091574225966
2009-11-25,19.41,19.41,18.48,18.48,337700,2.916689066213538,-0.04909933096738062,0.01896576442265786,0.03054234377361173,,,0,2,0,0,1,0.0,0.0008694922121362904,0.00027411522097231923,0.002410744301444396
2009-11-26,17.66,17.66,17.6,17.6,63290,2.8678989020441064,-0.048790164169431716,0.01886747581305124,0.03017800373133576,,,0,3,0,0,1,0.0020599680625950053,4.177469253706446e-06,1.3169846625439916e-06,0.0023804801196801208
2009-11-27,16.73,18.48,16.73,17.6,196960,2.8678989020441064,0.0,0.023382419539769793,0.027737015047131816,,,0,4,0,1,1,0.002570022267680223,0.003569723421697499,0.003955902340299419,0.0
2009-11-30,17.6,18.02,16.73,17.96,237250,2.8881470628740535,0.02024816082994718,0.030397166796108502,0.023204235649073257,,,0,0,1,0,1,0.0,0.0019899564450421734,0.0026002893395440916,0.00040998801699541996
2009-12-01,17.96,18.48,17.5,18.22,118540,2.9025198918318122,0.01437282895775871,0.033938215541432386,0.024081573675560894,,,0,1,0,0,0,0.0,0.0010708268095214282,0.0014046811692535477,0.00020657821224898657
2009-12-02,17.5,18.43,17.45,17.5,147850,2.8622008809294686,-0.04031901090234369,0.03173671581133429,0.02540688748515329,0.03176043863221126,,0,2,0,0,0,0.0016256226401433187,0.0010768070363793,0.0014927715225468445,0.0016256226401433187
2009-12-03,16.88,17.5,16.78,16.78,47530,2.8201877010390604,-0.0420131798904082,0.02979943125976871,0.026179540185377208,0.03231067537288591,,0,3,0,0,0,0.0013011453036229628,0.0006366278814976548,0.0008689155792573974,0.001765107284503795
2009-12-04,17.6,17.6,17.5,17.6,264960,2.8678989020441064,0.047711201005046,0.039634753863356485,0.03333979397792631,0.03234001326397306,,0,4,0,1,0,0.002276358701343907,1.1710155336933623e-05,1.6233722311429075e-05,0.002276358701343907
2009-12-07,18.38,18.38,17.24,18.38,113690,2.911263116927541,0.04336421488343456,0.043724282669061414,0.037746715517545146,0.03361575415711048,,0,0,1,0,0,0.0018804551324567067,0.001478744371826653,0.002049974984201064,0.0018804551324567067
2009-12-08,18.02,18.99,17.6,18.02,60640,2.8914822521801917,-0.01978086474734919,0.04448162674291717,0.03770422419671095,0.032325698779948196,,0,1,0,0,0,0.0003912826101529194,0.002083998539634057,0.0028890354240767805,0.0003912826101529194
2009-12-09,17.4,18.02,17.14,17.96,142880,2.8881470628740535,-0.0033351893061381865,0.03933727985214785,0.03474595357699108,0.032099884525869815,,0,2,0,0,0,0.0012258433622847455,0.0009041147774608015,0.0008657524754922047,1.1123487707778868e-05
2009-12-10,17.96,17.96,17.09,17.91,145670,2.8853592160726205,-0.0027878468014330693,0.03048576203367582,0.0308108961944447,0.030346464772218494,,0,3,0,0,0,0.0,0.000889232712941166,0.001229735981214358,7.772089788261298e-06
2009-12-11,17.19,17.5,17.04,17.04,164380,2.8355635214011694,-0.04979569467145106,0.03376806612634674,0.03487970071708547,0.031088489449719384,,0,4,0,1,0,0.0016835755133361035,0.00025591567799015296,0.00032510206372528863,0.002479611207812354
2009-12-14,17.04,17.86,17.04,17.86,121610,2.882563575448353,0.04700005404718377,0.03512143839479105,0.037785651176387824,0.03145337069282475,,0,0,1,0,0,0.0,0.0007967301687116613,0.00025117633396062747,0.0022090050804381505
