date,open,high,low,close,volume,log_close,log_returns,RV_5,RV_10,RV_20,RV_30,is_tet_period,day_of_week,is_monday,is_friday,is_month_end,overnight,parkinson,gk,close_to_close
2018-03-06,13.8,14.43,13.25,14.03,14922100,2.6411978941143697,0.0,,,,,0,1,0,0,0,0.0,0.0026250221079153146,0.0035335108416379027,0.0
2018-03-07,14.35,14.35,13.01,13.25,7174392,2.583997552432231,-0.0572003416821385,,,,,0,2,0,0,0,0.0005085948731105333,0.003466148535530828,0.0023480986439040094,0.0032718790885533657
2018-03-08,13.56,13.8,13.17,13.56,6824944,2.6071242825122494,0.0231267300800182,,,,,0,3,0,0,0,0.0005348456441940269,0.0007875021823908947,0.001091709834818105,0.0005348456441940269
2018-03-09,13.48,13.88,13.48,13.8,5309486,2.624668592163159,0.017544309650909806,,,,,0,4,0,1,0,3.501298398173834e-05,0.0003084069991514844,0.00021491049144439718,0.00030780280112699713
2018-03-12,13.95,13.95,13.56,13.64,4343745,2.613006652415316,-0.011661939747843242,0.03198272639586035,,,,0,0,1,0,0,0.00011687590701238509,0.00028998849384866344,0.0002069194622795047,0.00013600083868231985
2018-03-13,13.64,13.72,13.48,13.56,4454169,2.6071242825122494,-0.005882369903066564,0.03183130709973601,,,,0,1,0,0,0,0.0,0.00011232637830032601,0.0001423507608670126,3.460227567650287e-05
2018-03-14,13.56,13.64,13.32,13.4,4455422,2.5952547069568657,-0.011869575555383705,0.016798762439139053,,,,0,2,0,0,0,0.0,0.00020327104147447757,0.00022736971295990785,0.00014088682386496657
2018-03-15,13.48,13.48,13.09,13.17,3704865,2.5779415157551897,-0.01731319120167596,0.013681306167698302,,,,0,3,0,0,0,3.543104822774787e-05,0.00031087301779797173,0.00022186513869566033,0.000299746589585793
2018-03-16,13.17,13.56,13.17,13.48,3923430,2.601207105484161,0.023265589728971303,0.016143388134222586,,,,0,4,0,1,0,0.0,0.00030716199224419617,0.00021672056489648901,0.0005412876654368155
2018-03-19,13.56,13.64,13.25,13.4,2652660,2.5952547069568657,-0.005952398527295344,0.015723613526157552,0.023784694263163854,,,0,0,1,0,0,3.501298398173847e-05,0.0003035170254709857,0.0003663401552991818,3.543104822774693e-05
2018-03-20,13.4,13.4,13.17,13.17,2469883,2.5779415157551897,-0.01731319120167596,0.01693201067196181,0.024041844134809757,,,0,1,0,0,0,0.0,0.0001081107295796996,3.408287747098497e-05,0.000299746589585793
2018-03-21,13.4,13.4,13.17,13.17,1929052,2.5779415157551897,0.0,0.016705257966572858,0.016078566541819966,,,0,2,0,0,0,0.00029974658958578984,0.0001081107295796996,3.408287747098497e-05,0.0
2018-03-22,13.25,13.25,12.61,12.85,3131060,2.553343811341229,-0.02459770441396092,0.01844249815778509,0.015316359397301799,,,0,3,0,0,0,3.667558023367318e-05,0.0008840052180192349,0.0008625092406224045,0.0006050470624365925
2018-03-23,12.61,12.77,12.3,12.69,3356387,2.540814281726296,-0.012529529614932589,0.009588471988954992,0.013108875144487336,,,0,4,0,1,0,0.00035546054684349414,0.0005071814524912963,0.0006876530828250904,0.00015698911237147257
