date,open,high,low,close,volume,log_close,log_returns,RV_5,RV_10,RV_20,RV_30,is_tet_period,day_of_week,is_monday,is_friday,is_month_end,overnight,parkinson,gk,close_to_close
2006-10-27,3.35,3.35,3.35,3.35,57150,1.208960345836975,0.0,,,,,0,4,0,1,1,0.0,0.0,0.0,0.0
2006-10-30,3.33,3.33,3.29,3.31,106850,1.1969481893889715,-0.012012156448003575,,,,,0,0,1,0,1,3.585664513295072e-05,5.267312844666116e-05,5.90018552885375e-05,0.00014429190253131314
2006-10-31,3.24,3.29,3.24,3.29,126780,1.1908875647772805,-0.00606062461169099,,,,,0,1,0,0,1,0.0004568846222670714,8.458729956172388e-05,2.6666905105274466e-05,3.673117068383553e-05
2006-11-01,3.33,3.37,3.33,3.37,88780,1.2149127443642704,0.02402517958698991,,,,,0,2,0,0,0,0.00014604092189630013,5.142274262738469e-05,1.6211480978852908e-05,0.0005772092541871131
2006-11-02,3.37,3.37,3.33,3.33,63110,1.2029723039923526,-0.011940440371917882,0.014946865178449637,,,,0,3,0,0,0,0.0,5.142274262738469e-05,1.6211480978852772e-05,0.000142574116275326
2006-11-03,3.31,3.31,3.31,3.31,17410,1.1969481893889715,-0.006024114603381037,0.015068493786092202,,,,0,4,0,1,0,3.6289956754667046e-05,0.0,0.0,3.6289956754667046e-05
2006-11-06,3.31,3.33,3.31,3.33,30020,1.2029723039923526,0.006024114603381037,0.0143338451165823,,,,0,0,1,0,0,0.0,1.308883516100816e-05,4.126372717720923e-06,3.6289956754666735e-05
2006-11-07,3.33,3.33,3.33,3.33,41630,1.2029723039923526,0.0,0.013812630991166386,,,,0,1,0,0,0,0.0,0.0,0.0,0.0
2006-11-08,3.35,3.37,3.35,3.37,147980,1.2149127443642704,0.011940440371917882,0.009456851300247749,,,,0,2,0,0,0,3.5856645132952346e-05,1.2779049392917388e-05,4.0287099749280415e-06,0.00014257411627532565
2006-11-09,3.37,3.37,3.37,3.37,135820,1.2149127443642704,0.0,0.006830798023100932,0.011117640480283176,,,0,3,0,0,0,0.0,0.0,0.0,0.0
2006-11-10,3.43,3.43,3.41,3.41,222840,1.2267122912954254,0.011799546931154925,0.0059353396775367615,0.011660363175622902,,,0,4,0,1,0,0.0003114348496855232,1.2334592387038598e-05,3.888590916150341e-06,0.0001392293077805301
2006-11-13,3.41,3.41,3.41,3.41,187680,1.2267122912954254,0.0,0.006501654109260242,0.010657848972479766,,,0,0,1,0,0,0.0,0.0,0.0,0.0
2006-11-14,3.57,3.57,3.57,3.57,227990,1.2725655957915476,0.04585330449612224,0.018812786240881334,0.016698510133824587,,,0,1,0,0,0,0.0021025255332141044,0.0,0.0,0.0021025255332141044
2006-11-15,3.74,3.74,3.74,3.74,322310,1.3190856114264407,0.04652001563489305,0.023640375680574578,0.020216594444856042,,,0,2,0,0,0,0.0021641118546706804,0.0,0.0,0.0021641118546706804
2006-11-16,3.68,3.72,3.68,3.72,621760,1.3137236682850553,-0.0053619431413853835,0.024909322515380406,0.019502662753902052,,,0,3,0,0,0,0.00026156137617802406,4.215407286154362e-05,1.3289449676536053e-05,2.875043425144992e-05
2006-11-17,3.74,3.86,3.74,3.86,459230,1.3506671834767394,0.03694351519168415,0.025432499276114243,0.02004259797788879,,,0,4,0,1,0,2.8750434251449643e-05,0.0003597344550844491,0.00011340951450796165,0.0013648233147182068
2006-11-20,4.05,4.05,3.98,3.98,563440,1.3812818192963463,0.030614635819606884,0.02132556720192985,0.020275442624249056,,,0,0,1,0,0,0.002308773443459582,0.00010963810762922333,3.456439710475486e-05,0.0009372559263671608
2006-11-21,4.09,4.15,4.09,4.15,485920,1.423108334242607,0.04182651494626066,0.020686805350805443,0.020501329654420874,,,0,1,0,0,0,0.0007432793892732833,7.649586639665003e-05,2.4116008203532808e-05,0.0017494573525497711
2006-11-22,4.19,4.19,4.15,4.19,392360,1.4327007339340465,0.009592399691439546,0.01994130103104636,0.020642477820982358,,,0,2,0,0,0,9.201413184032876e-05,3.3187082924436394e-05,4.600706592016438e-05,9.201413184032876e-05
2006-11-23,4.39,4.39,4.39,4.39,441920,1.47932922708708,0.04662849315303341,0.014428503716357467,0.020441723659560526,0.02079141789696096,,0,3,0,0,0,0.0021742163737224923,0.0,0.0,0.0021742163737224923
2006-11-24,4.6,4.6,4.6,4.6,582230,1.5260563034950492,0.04672707640796925,0.015685142412140543,0.020644856305825177,0.021793615740755737,,0,4,0,1,0,0.00218341966963621,0.0,0.0,0.00218341966963621
2006-11-27,4.81,4.81,4.39,4.39,227280,1.47932922708708,-0.04672707640796925,0.04018665314034154,0.030909298557284387,0.025239838618994693,,0,0,1,0,1,0.0019927992945969358,0.0030109353152163345,0.0009492243722759278,0.0021834196696362
2006-11-28,4.31,4.44,4.31,4.31,473350,1.4609379041156563,-0.01839132297142365,0.04088121614543297,0.032774137557423706,0.025900662906000193,,0,1,0,0,1,0.00033824076063921135,0.0003184997185358868,0.0004415343638245722,0.00033824076063921135
2006-11-29,4.15,4.15,4.11,4.15,364480,1.423108334242607,-0.03782956987304931,0.04553012739946471,0.035591199448946204,0.028171466200307985,,0,2,0,0,1,0.001431076356779916,3.383305515801723e-05,4.6902573585017515e-05,0.001431076356779916
2006-11-30,4.15,4.35,4.15,4.35,178150,1.4701758451005926,0.04706751085798566,0.04564742641896698,0.036850366757143746,0.0287906771048129,,0,3,0,0,1,0.0,0.0007990188233099994,0.00025189785285659476,0.0022153505783666047
2006-12-01,4.35,4.35,4.31,4.31,188410,1.4609379041156563,-0.009237940984936355,0.03676052819096957,0.036778355938961386,0.028913269960867616,,0,4,0,1,0,0.0,3.077973770744731e-05,9.70358846851224e-06,8.5339553641167e-05
2006-12-04,4.35,4.44,4.35,4.44,256710,1.4906543764441336,0.029716472328477295,0.03509780682423099,0.03672626603030169,0.029088634895174856,,0,0,1,0,0,8.533955364116696e-05,0.00015125584354595795,4.7684761747418276e-05,0.0008830687276491444
