date,open,high,low,close,volume,log_close,log_returns,RV_5,RV_10,RV_20,RV_30,is_tet_period,day_of_week,is_monday,is_friday,is_month_end,overnight,parkinson,gk,close_to_close
2017-01-09,2.94,2.94,2.1,2.29,346000,0.8285518175661483,0.0,,,,,1,0,1,0,0,0.0,0.04083316256347755,0.03249085014728043,0.0
2017-01-10,2.36,2.36,2.29,2.31,234947,0.8372475245337022,0.008695706967553951,,,,,1,1,0,0,0,0.000906600144645338,0.00032698688318726153,0.0002761595999144277,7.561531966556567e-05
2017-01-11,2.31,2.31,2.26,2.29,173442,0.8285518175661483,-0.008695706967553951,,,,,1,2,0,0,0,0.0,0.00017270973072504726,0.0002102167542135816,7.5615319665566e-05
2017-01-12,2.23,2.23,2.08,2.08,52349,0.7323678937132266,-0.09618392385292163,,,,,1,3,0,0,0,0.0007049148242516903,0.0017488533330116945,0.0005513417039686305,0.009251347207744634
2017-01-13,2.02,2.02,1.87,1.88,70740,0.6312717768418578,-0.10109611687136888,0.05440385969742793,,,,1,4,0,1,0,0.0008567552799947814,0.00214727978334632,0.000983893912551778,0.010220424846469475
2017-01-16,1.9,1.9,1.84,1.89,134435,0.636576829071551,0.005305052229693241,0.05540818313030318,,,,1,0,1,0,0,0.00011198103788343841,0.00037137131897595145,0.0005040726981911001,2.814357915977171e-05
2017-01-17,1.85,1.94,1.85,1.94,40175,0.6626879730752367,0.02611114400368575,0.059504443937290354,,,,1,1,0,0,0,0.00045758300881681583,0.0008138501451452018,0.0002565735601319703,0.0006817918411812172
2017-01-18,1.94,1.95,1.92,1.95,20408,0.6678293725756554,0.005141399500418697,0.06132250932291012,,,,1,2,0,0,0,0.0,8.669868639868815e-05,0.00010997859924680865,2.6433988822905168e-05
2017-01-19,1.94,1.98,1.93,1.98,73089,0.6830968447064438,0.015267472130788384,0.05173094505915199,,,,1,3,0,0,0,2.6433988822905168e-05,0.00023594369791864149,0.00016618730214585577,0.0002330957052643999
2017-01-20,1.95,2.04,1.95,1.97,52135,0.6780335427498971,-0.005063301956546695,0.011808573061168354,0.04515716964030635,,,1,4,0,1,0,0.0002330957052644011,0.0007342790019914765,0.0009777039052390093,2.563702670317027e-05
2017-01-23,2.04,2.09,2.0,2.0,42247,0.6931471805599453,0.015113637810048153,0.011782823052232725,0.04596264825347239,,,1,0,1,0,0,0.0012191455689683868,0.0006988004337795453,0.0008172600664727175,0.0002284220478533157
2017-01-24,2.06,2.1,2.06,2.1,63225,0.7419373447293773,0.04879016416943205,0.020235959989636634,0.049713611645002674,,,1,1,0,0,0,0.000873722789954732,0.00013339348841563206,4.205349403128166e-05,0.0023804801196801303
2017-01-25,2.09,2.09,2.09,2.09,1610,0.7371640659767196,-0.004773278752657761,0.02195995871892565,0.04973640343391736,,,1,2,0,0,1,2.2784190050574125e-05,0.0,0.0,2.2784190050574125e-05
2017-02-02,2.09,2.09,1.99,2.02,9810,0.7030975114131134,-0.03406655456360619,0.030568971974782245,0.04071863886207484,,,1,3,0,0,0,0.0,0.0008670181466985717,0.0007536361188288485,0.001160530139835158
2017-02-03,1.99,2.09,1.99,2.06,7890,0.7227059828014898,0.019608471388376403,0.0307310236876976,0.02194890376101473,,,1,4,0,1,0,0.00022388755873950581,0.0008670181466985717,0.0007402519113120399,0.0003844921501887734
2017-02-06,2.05,2.05,2.04,2.04,75013,0.712949807856125,-0.009756174945364737,0.03148428472965885,0.02274390509394479,,,1,0,1,0,0,2.3679801721183312e-05,8.624415148776544e-06,2.718924254026122e-06,9.518294956456162e-05
