date,open,high,low,close,volume,log_close,log_returns,RV_5,RV_10,RV_20,RV_30,is_tet_period,day_of_week,is_monday,is_friday,is_month_end,overnight,parkinson,gk,close_to_close
2009-06-25,29.96,29.96,29.18,29.96,1542160,3.3998631586490187,0.0,,,,,0,3,0,0,1,0.0,0.0002509871410840499,0.0003479420583984209,0.0
2009-06-26,31.45,31.45,31.13,31.45,841370,3.4483989831464497,0.04853582449743099,,,,,0,4,0,1,1,0.0023557262596454083,3.7723410409300326e-05,5.229575113262443e-05,0.0023557262596454083
2009-06-29,32.75,32.75,32.75,32.75,257150,3.488902962081261,0.04050397893481117,,,,,0,0,1,0,1,0.0016405723095516522,0.0,0.0,0.0016405723095516522
2009-06-30,34.37,34.37,34.37,34.37,274410,3.5371840908617425,0.04828112878048163,,,,,0,1,0,0,1,0.0023310673963174494,0.0,0.0,0.0023310673963174494
2009-07-01,32.75,33.4,32.75,32.75,1754070,3.488902962081261,-0.04828112878048163,0.04205001796308025,,,,0,2,0,0,0,0.002331067396317445,0.00013930590031543768,0.00019311898407802086,0.002331067396317445
2009-07-02,31.45,32.1,31.13,31.13,1917580,3.4381719844535166,-0.050730977627744256,0.05229376689911228,,,,0,3,0,0,0,0.0016405723095516472,0.0003395781898305912,0.00043035222217532523,0.002573632091066677
2009-07-03,29.57,31.13,29.57,31.13,914150,3.4381719844535166,0.0,0.047051622960319256,,,,0,4,0,1,0,0.0026431578162988837,0.0009533176684653217,0.0003005419481632184,0.0
2009-07-06,31.13,32.42,30.8,32.42,315150,3.4787755163075302,0.040603531854013664,0.04707414537498669,,,,0,0,1,0,0,0.0,0.0009477324547821097,0.0006769731959750174,0.001648646799019869
2009-07-07,31.0,31.77,30.8,30.8,456250,3.427514689979529,-0.05126082632800122,0.04115684361154539,,,,0,1,0,0,0,0.002005992875899093,0.0003467809946698783,0.0004645573362594843,0.0026276723158295085
2009-07-08,29.83,30.8,29.57,30.09,212950,3.4041928906419536,-0.02332179933757539,0.038596302574235394,0.04223007910927038,,,0,2,0,0,0,0.0010240058529921534,0.0005990493754220264,0.0008013658789744961,0.0005439063243421128
2009-07-09,31.58,31.58,29.5,30.09,341400,3.4041928906419536,0.0,0.03387222193752773,0.04223007910927038,,,0,3,0,0,0,0.0023358969850648345,0.0016743223530166938,0.001418759803196526,0.0
2009-07-10,29.63,29.83,28.6,28.6,313630,3.353406717825807,-0.050786172816146724,0.03860838867140701,0.04132990165146986,,,0,4,0,1,0,0.0002373303255100515,0.0006395011286364499,0.0004029774084666246,0.0025792353493115415
2009-07-13,27.43,27.56,27.17,27.17,178050,3.3021134234382563,-0.05129329438755059,0.023129618604835943,0.0391254343911788,,,0,0,1,0,0,0.0017446838520304101,7.326010872701598e-05,6.652150864875403e-05,0.0026310020491279156
2009-07-14,25.94,25.94,25.87,25.87,294920,3.2530839961979376,-0.04902942724031867,0.02276408943747709,0.032089736472257754,,,0,1,0,0,0,0.0021462135875916608,2.6335645216732332e-06,8.30254843835538e-07,0.0024038847355136997
