date,open,high,low,close,volume,log_close,log_returns,RV_5,RV_10,RV_20,RV_30,is_tet_period,day_of_week,is_monday,is_friday,is_month_end
2018-06-14,18.7,18.7,18.43,18.43,200,2.9139797716817317,0.02471974263825727,0.03188850744100059,0.051433532331149716,0.05939844396648109,0.06006291200984625,0,3,0,0,0
2018-06-15,18.88,18.88,16.18,17.98,32400,2.8892600290434745,-0.02471974263825727,0.022011386965197312,0.05055689944694709,0.05381952506048824,0.06007483922220436,0,4,0,1,0
2018-06-18,17.98,17.98,17.98,17.98,100,2.8892600290434745,0.0,0.020682020531639863,0.04990429155394219,0.053823667064152085,0.05688892886455994,0,0,1,0,0
2018-06-19,18.16,18.16,17.53,17.53,555,2.863913698933143,-0.025346330110331383,0.020833149739374893,0.04146731441901638,0.05400352697672687,0.05474684319751877,0,1,0,0,0
2018-06-20,17.08,17.08,17.08,17.08,300,2.837908188360424,-0.02600551057271927,0.022435753130358543,0.028869933864262624,0.04025131633792672,0.05108443506390224,0,2,0,0,0
2018-06-21,18.16,18.16,17.98,17.98,200,2.8892600290434745,0.051351840683050654,0.03333386833473001,0.03119209481463769,0.04279610669604427,0.05160095455568054,0,3,0,0,0
2018-06-22,17.98,19.51,17.89,19.51,15200,2.97092715463502,0.08166712559154554,0.04819582475084161,0.03790726615092082,0.047637413427946994,0.05341815936262251,0,4,0,1,0
2018-06-25,19.6,19.6,19.6,19.6,100,2.975529566236472,0.004602411601451806,0.04784858816407959,0.03666787191051517,0.04445039791359512,0.05343433836267599,0,0,1,0,1
2018-06-26,19.6,19.6,19.6,19.6,0,2.975529566236472,0.0,0.043336991559881126,0.0351573039892543,0.04407902259755018,0.05337259779351418,0,1,0,0,1
2018-06-27,19.24,19.78,19.24,19.78,5100,2.984671326194566,0.009141759958094298,0.0357190466915713,0.03502666877872559,0.044010090175562955,0.05334161550621873,0,2,0,0,1
2018-06-28,18.07,18.07,17.98,17.98,300,2.8892600290434745,-0.09541129715109165,0.06300315268722625,0.0475900114103771,0.04856850466492887,0.055019571796304345,0,3,0,0,1
2018-06-29,19.42,19.42,17.08,17.08,7200,2.837908188360424,-0.051351840683050654,0.04556937583377538,0.04967296822803523,0.0488995273011071,0.05160893074362549,0,4,0,1,1
2018-07-02,17.53,17.53,17.53,17.53,100,2.863913698933143,0.02600551057271927,0.050021408302085256,0.05064295283051723,0.049019289695209994,0.05191453949082298,0,0,1,0,0
2018-07-03,18.7,18.7,16.18,16.18,3200,2.7837759116303458,-0.0801377873027973,0.05377814998607203,0.05605953551151349,0.048254229010833774,0.05373026793903042,0,1,0,0,0
2018-07-04,15.28,15.28,14.2,14.2,46200,2.653241964607215,-0.13053394702313081,0.05896758787784439,0.06821446043915168,0.05116379315215111,0.05008835026515242,0,2,0,0,0
2018-07-05,14.29,14.29,13.39,13.39,14500,2.5945081597030812,-0.05873380490413371,0.056675394448333395,0.0644755395355325,0.05156207858897294,0.050588418957044655,0,3,0,0,0
2018-07-06,12.59,13.48,11.6,13.39,222600,2.5945081597030812,0.0,0.06272640573915327,0.0529812103555018,0.049507956030512446,0.050588418957044655,0,4,0,1,0
2018-07-09,14.38,14.38,13.48,13.48,6700,2.601207105484161,0.006698945781079768,0.057342743969936674,0.053170759561189704,0.04975952364393798,0.049321146722155276,0,0,1,0,0
