date,open,high,low,close,volume,log_close,log_returns,RV_5,RV_10,RV_20,RV_30,is_tet_period,day_of_week,is_monday,is_friday,is_month_end,overnight,parkinson,gk,close_to_close
2007-11-15,1.83,1.83,1.53,1.79,1306330,0.5822156198526637,0.0,,,,,0,3,0,0,0,0.0,0.011562576493174158,0.015840458638781148,0.0
2007-11-16,1.7,1.7,1.7,1.7,248510,0.5306282510621704,-0.051587368790493304,,,,,0,4,0,1,0,0.0026612566187263556,0.0,0.0,0.0026612566187263556
2007-11-19,1.62,1.62,1.62,1.62,120480,0.4824261492442928,-0.048202101817877596,,,,,0,0,1,0,0,0.002323442619661042,0.0,0.0,0.002323442619661042
2007-11-20,1.55,1.55,1.55,1.55,58710,0.4382549309311553,-0.04417121831313747,,,,,0,1,0,0,0,0.0019510965272668574,0.0,0.0,0.0019510965272668574
2007-11-21,1.48,1.6,1.48,1.6,728080,0.47000362924573563,0.031748698314580326,0.03682889301598212,,,,0,2,0,0,0,0.00213562687248079,0.0021921758173435893,0.0006911030946498229,0.0010079798446702322
2007-11-22,1.6,1.6,1.55,1.6,266040,0.47000362924573563,0.0,0.03682889301598212,,,,0,3,0,0,0,0.0,0.0003635518808054429,0.0005039899223351161,0.0
2007-11-23,1.56,1.6,1.55,1.55,106370,0.4382549309311553,-0.031748698314580326,0.03385237355734071,,,,0,4,0,1,0,0.0006409914011293733,0.0003635518808054429,0.00048801419736356,0.001007979844670234
2007-11-26,1.52,1.55,1.51,1.53,135430,0.4252677354043441,-0.012987195526811213,0.02950553596242229,,,,0,0,1,0,1,0.0003819912356555654,0.0002465478079205536,0.0003251773707430046,0.00016866724765162458
2007-11-27,1.52,1.52,1.48,1.48,262120,0.3920420877760237,-0.03322564762832042,0.026746239094577632,,,,0,1,0,0,1,4.299950192276703e-05,0.0002565095200490746,8.086692760249088e-05,0.0011039436603213126
2007-11-28,1.49,1.51,1.49,1.51,131020,0.412109650826833,0.02006756305080931,0.02243298515583531,0.029313382192257407,,,0,2,0,0,1,4.534718941937824e-05,6.412167950512401e-05,2.0214934764600448e-05,0.0004027070867982102
2007-11-29,1.51,1.52,1.49,1.51,128110,0.412109650826833,0.0,0.02243298515583531,0.029313382192257407,,,0,3,0,0,1,0.0,0.00014332198660570102,0.00019868646185598382,0.0
2007-11-30,1.49,1.49,1.48,1.49,114720,0.3987761199573678,-0.013333530869465204,0.019630242847691156,0.026677292526288855,,,0,4,0,1,1,0.0001777830454469799,1.6355541323397364e-05,2.267359470968912e-05,0.0001777830454469799
2007-12-03,1.51,1.51,1.49,1.49,68710,0.3987761199573678,0.0,0.019647344952743673,0.023852380540070748,,,0,0,1,0,0,0.00017778304544698056,6.412167950512401e-05,2.0214934764600705e-05,0.0
