date,open,high,low,close,volume,log_close,log_returns,RV_5,RV_10,RV_20,RV_30,is_tet_period,day_of_week,is_monday,is_friday,is_month_end
2017-06-14,43.91,44.05,43.28,44.05,848170,3.7853253523821886,0.0,0.010515071600803706,0.014001231718181243,0.025570410022128943,0.02314773703977709,0,2,0,0,0
2017-06-15,43.7,44.26,43.42,43.91,546160,3.782142084573626,-0.0031832678085623733,0.011061314669400175,0.014110305747174137,0.024862053873360903,0.02324152745565421,0,3,0,0,0
2017-06-16,43.63,44.05,43.56,43.63,369590,3.775744987135518,-0.006397097438108013,0.004734598050881351,0.011056330145123453,0.020777839160636163,0.023197935959926225,0,4,0,1,0
2017-06-19,43.56,44.61,43.56,44.61,797760,3.797958049140173,0.022213062004655004,0.011319884801981022,0.010917243902291176,0.015540144841526035,0.02331429269591158,0,0,1,0,0
2017-06-20,44.75,45.73,44.68,45.73,1506260,3.822754537669964,0.02479648852979066,0.014825259140593799,0.0127077309698477,0.01629560544566476,0.023078026118606383,0,1,0,0,0
2017-06-21,45.8,46.85,45.03,46.78,980190,3.845455761156033,0.02270122348606929,0.015423637318308687,0.01282654640338928,0.015121440740217339,0.02313569198898066,0,2,0,0,0
2017-06-22,47.27,48.81,47.2,48.6,1121960,3.883623530906448,0.038167769750415026,0.016291379838646328,0.015270683591748291,0.01662147949005868,0.02337532764775605,0,3,0,0,0
2017-06-23,48.74,50.35,48.67,49.93,1825360,3.910622024512518,0.02699849360606965,0.006537694111717027,0.015517944677557958,0.016153153555004893,0.0234199274832324,0,4,0,1,0
2017-06-26,50.35,51.26,49.79,50.21,1137940,3.916214210046614,0.005592185534096128,0.011728995230538015,0.015558020804089875,0.015190335032429924,0.02337272260879507,0,0,1,0,1
2017-06-27,49.86,50.07,48.11,48.11,1547410,3.8734900557113625,-0.04272415433525145,0.0317917056675419,0.023427688463023885,0.018988525946184526,0.02451320995613478,0,1,0,0,1
2017-06-28,47.83,48.74,47.06,47.97,1212630,3.8705758155139725,-0.002914240197390061,0.03132336419179275,0.02356725463978066,0.0190858695222662,0.0245297482124787,0,2,0,0,1
2017-06-29,48.11,49.09,47.48,48.6,980940,3.883623530906448,0.013047715392475734,0.026288211391221793,0.023227772782135437,0.01910327965105757,0.02393858857736199,0,3,0,0,1
2017-06-30,48.88,49.02,48.25,48.25,846590,3.876395827784995,-0.007227703121453377,0.021525071193418354,0.02329489909634805,0.01798282933701411,0.021393318371374755,0,4,0,1,1
2017-07-03,48.25,48.67,47.9,48.18,1235890,3.874943997186725,-0.0014518305982695878,0.020723117810499393,0.023125104579527492,0.017684929731599998,0.018172654135984862,0,0,1,0,0
2017-07-04,47.9,47.97,46.99,47.34,983220,3.857355604085838,-0.017588393100887334,0.011072157009918288,0.02352393609529834,0.018453472260851023,0.01859417452377199,0,1,0,0,0
2017-07-05,47.27,48.53,47.06,48.11,493040,3.8734900557113625,0.016134451625524626,0.014076255924455754,0.023013248162316147,0.018416345550051002,0.017803019154867608,0,2,0,0,0
2017-07-06,47.9,49.79,47.55,49.65,1697930,3.9049983904911816,0.03150833477981907,0.0195282989643838,0.021947884070614942,0.019211864808457435,0.018409631847357746,0,3,0,0,0
2017-07-07,49.44,49.65,48.53,48.6,1345800,3.883623530906448,-0.021374859584733397,0.02242204137448047,0.021176898047929157,0.019817916706407788,0.018681866814465504,0,4,0,1,0
2017-07-10,47.9,48.53,47.69,48.11,1149130,3.8734900557113625,-0.010133475195085673,0.02303039521132138,0.021076370149758276,0.020109519095837265,0.01813489912150506,0,0,1,0,0
